id,lineage,type,country
ERR2514925,3,training,United Kingdom
SRR2100151,3,training,NA
SRR2101218,3,training,NA
ERR2510513,3,training,Pakistan
ERR551260,3,training,NA
ERR2512809,3,training,United Kingdom
ERR2513594,3,training,United Kingdom
SRR2100639,3,training,NA
SRR2101012,3,training,NA
SRR6045106,3,training,United Kingdom
ERR2513555,3,training,United Kingdom
SRR2101035,3,training,NA
ERR2512781,3,training,United Kingdom
SRR6045323,3,training,United Kingdom
SRR6046750,3,training,United Kingdom
SRR2100509,3,training,NA
ERR2510519,3,training,Pakistan
ERR2516754,3,training,United Kingdom
ERR2517068,3,training,United Kingdom
SRR2100518,3,training,NA
SRR2100488,3,training,NA
SRR2100653,3,training,NA
ERR2510516,3,training,Pakistan
ERR1035217,3,training,Portugal
SRR6045730,3,training,United Kingdom
ERR718204,3,training,Thailand
ERR751952,3,training,Thailand
ERR2514289,3,training,United Kingdom
ERR2513644,3,training,United Kingdom
ERR2512563,3,training,United Kingdom
ERR400471,3,training,United Kingdom
ERR2516604,3,training,Netherlands
ERR2513064,3,training,United Kingdom
ERR400376,3,training,United Kingdom
ERR2510584,3,training,Pakistan
ERR2510661,3,training,Italy
ERR2514570,3,training,United Kingdom
SRR6045905,3,training,United Kingdom
ERR2512803,3,training,United Kingdom
ERR552717,3,training,NA
ERR2512868,3,training,United Kingdom
ERR2513464,3,training,United Kingdom
ERR2514227,3,training,United Kingdom
ERR2516153,3,training,Spain
SRR6045293,3,training,United Kingdom
ERR2515261,3,training,South Africa
ERR2516050,3,training,South Africa
ERR2515108,3,training,South Africa
ERR2515772,3,training,South Africa
ERR2515945,3,training,South Africa
ERR2514542,3,training,United Kingdom
ERR400529,3,training,United Kingdom
SRR1169484_SRR1180139_SRR1183052_SRR1172186,3,training,India
SRR2100272,3,training,NA
ERR1034954,3,training,South Africa
ERR1034974,3,training,South Africa
ERR2512889,3,training,United Kingdom
ERR2514612,3,training,United Kingdom
ERR2510583,3,training,Pakistan
ERR2509674,3,training,United Kingdom
ERR2509675,3,training,United Kingdom
ERR400369,3,training,United Kingdom
SRR2101324,3,training,NA
ERR2516874,3,training,United Kingdom
ERR2516878,3,training,United Kingdom
ERR2510285,3,training,Pakistan
ERR2514562,3,training,United Kingdom
ERR2514683,3,training,United Kingdom
ERR2513542,3,training,United Kingdom
SRR2100599,3,training,NA
SRR2100996,3,training,NA
ERR2514938,3,training,United Kingdom
SRR2100634,3,training,NA
ERR2510642,3,training,Pakistan
ERR2517466,3,training,Netherlands
ERR1034691,3,training,India
ERR2513133,3,training,United Kingdom
ERR2513049,3,training,United Kingdom
ERR2513981,3,training,United Kingdom
ERR2513055,3,training,United Kingdom
ERR2515080,3,training,United Kingdom
ERR1034658,3,training,Bulgaria
ERR2510278,3,training,Pakistan
ERR2510564,3,training,Pakistan
SRR6046803,3,training,United Kingdom
ERR2512906,3,training,United Kingdom
SRR6045876,3,training,United Kingdom
SRR6046716,3,training,United Kingdom
ERR2513799,3,training,United Kingdom
SRR2100268,3,training,NA
SRR2100711,3,training,NA
ERR2514544,3,training,United Kingdom
ERR2515053,3,training,United Kingdom
ERR2516894,3,training,United Kingdom
SRR1173021_SRR1173147,3,training,India
SRR1173528_SRR1173022,3,training,India
ERR1034578,3,training,Pakistan
SRR2101201,3,training,NA
ERR2512856,3,training,United Kingdom
ERR2513801,3,training,United Kingdom
ERR2510576,3,training,Pakistan
ERR2510600,3,training,Pakistan
ERR2510604,3,training,Pakistan
ERR2514935,3,training,United Kingdom
ERR2512557,3,training,United Kingdom
ERR2513832,3,training,United Kingdom
SRR2100090,3,training,NA
ERR2514223,3,training,United Kingdom
SRR6046799,3,training,United Kingdom
ERR2512454,3,training,United Kingdom
ERR2512479,3,training,United Kingdom
ERR2512745,3,training,United Kingdom
SRR6045533,3,training,United Kingdom
ERR2510462,3,training,Pakistan
SRR6045365,3,training,United Kingdom
SRR6045432,3,training,United Kingdom
SRR6045992,3,training,United Kingdom
ERR2513245,3,training,United Kingdom
ERR2514903,3,training,United Kingdom
ERR2514459,3,training,United Kingdom
ERR2514851,3,training,United Kingdom
ERR2514609,3,training,United Kingdom
ERR2512606,3,training,United Kingdom
SRR6045934,3,training,United Kingdom
ERR2514604,3,training,United Kingdom
ERR2514829,3,training,United Kingdom
ERR2510396,3,training,Pakistan
ERR2512958,3,training,United Kingdom
SRR2100363,3,training,NA
ERR2200012,3,training,Germany
ERR2512638,3,training,United Kingdom
ERR2514131,3,training,United Kingdom
ERR2513549,3,training,United Kingdom
SRR6045945,3,training,United Kingdom
SRR2100228,3,training,NA
SRR6046782,3,training,United Kingdom
ERR2513720,3,training,United Kingdom
ERR400459,3,training,United Kingdom
ERR2516655,3,training,Netherlands
ERR2513660,3,training,United Kingdom
ERR2515033,3,training,United Kingdom
ERR2510347,3,training,Pakistan
ERR2510345,3,training,Pakistan
ERR2510368,3,training,Pakistan
ERR2510565,3,training,Pakistan
SRR3675391,3,training,United Kingdom
SRR2100099,3,training,NA
SRR2100105,3,training,NA
SRR2100584,3,training,NA
ERR2513610,3,training,United Kingdom
ERR2516736,3,training,Netherlands
ERR550774,3,training,NA
ERR2514449,3,training,United Kingdom
ERR2513683,3,training,United Kingdom
ERR2517248,3,training,Netherlands
ERR2514647,3,training,United Kingdom
ERR2513432,3,training,United Kingdom
ERR2513313,3,training,United Kingdom
SRR1173771_SRR1172879,3,training,India
ERR2510501,3,training,Pakistan
ERR2514601,3,training,United Kingdom
SRR2100629,3,training,NA
SRR6046217,3,training,United Kingdom
ERR2514350,3,training,United Kingdom
SRR6045825,3,training,United Kingdom
ERR2516873,3,training,United Kingdom
ERR2516855,3,training,United Kingdom
ERR2517034,3,training,United Kingdom
ERR2516830,3,training,United Kingdom
ERR2516776,3,training,United Kingdom
ERR2517058,3,training,United Kingdom
ERR2516919,3,training,United Kingdom
ERR2517048,3,training,United Kingdom
ERR2510568,3,training,Pakistan
ERR2510337,3,training,Pakistan
ERR2513249,3,training,United Kingdom
ERR400532,3,training,United Kingdom
ERR2513353,3,training,United Kingdom
ERR2512824,3,training,United Kingdom
ERR2513750,3,training,United Kingdom
ERR2513974,3,training,United Kingdom
ERR2517433,3,training,Netherlands
ERR2513938,3,training,United Kingdom
ERR2514431,3,training,United Kingdom
ERR2514978,3,training,United Kingdom
SRR2101206,3,training,NA
ERR2510585,3,training,Pakistan
ERR2510625,3,training,Pakistan
ERR2513254,3,training,United Kingdom
ERR2512457,3,training,United Kingdom
SRR6045146,3,training,United Kingdom
SRR2100511,3,training,NA
ERR2199839,3,training,Germany
ERR2513416,3,training,United Kingdom
ERR2514399,3,training,United Kingdom
ERR2510447,3,training,Pakistan
ERR2512449,3,training,United Kingdom
ERR2513496,3,training,United Kingdom
ERR2514452,3,training,United Kingdom
ERR2514839,3,training,United Kingdom
ERR2513962,3,training,United Kingdom
ERR2514894,3,training,United Kingdom
ERR2512925,3,training,United Kingdom
ERR2514380,3,training,United Kingdom
ERR2513816,3,training,United Kingdom
ERR2514603,3,training,United Kingdom
ERR400470,3,training,United Kingdom
SRR2100514,3,training,NA
ERR2514904,3,training,United Kingdom
ERR2514977,3,training,United Kingdom
ERR400454,3,training,United Kingdom
SRR2101251,3,training,NA
ERR2513873,3,training,United Kingdom
ERR2514874,3,training,United Kingdom
SRR2100451,3,training,NA
SRR6046898,3,training,United Kingdom
SRR6045387,3,training,United Kingdom
SRR6046236,3,training,United Kingdom
SRR6046693,3,training,United Kingdom
ERR2514577,3,training,United Kingdom
SRR6045135,3,training,United Kingdom
ERR2510300,3,training,Pakistan
ERR2510570,3,training,Pakistan
ERR2512703,3,training,United Kingdom
ERR2512741,3,training,United Kingdom
ERR400478,3,training,United Kingdom
ERR1034584,3,training,Pakistan
ERR2514481,3,training,United Kingdom
ERR400330,3,training,United Kingdom
ERR2512857,3,training,United Kingdom
ERR2514257,3,training,United Kingdom
ERR2516643,3,training,Netherlands
ERR2514007,3,training,United Kingdom
ERR2515012,3,training,United Kingdom
ERR2513183,3,training,United Kingdom
ERR2513682,3,training,United Kingdom
ERR2515059,3,training,United Kingdom
ERR553283,3,training,NA
ERR550717,3,training,NA
SRR2100360,3,training,NA
ERR2514836,3,training,United Kingdom
SRR2100281,3,training,NA
SRR2100756,3,training,NA
SRR2100336,3,training,NA
SRR6045742,3,training,United Kingdom
ERR2517138,3,training,Netherlands
ERR2517576,3,training,Netherlands
SRR6046679,3,training,United Kingdom
ERR2514946,3,training,United Kingdom
ERR2514326,3,training,United Kingdom
ERR2514642,3,training,United Kingdom
ERR2514676,3,training,United Kingdom
ERR037546,3,training,Malawi
SRR2101208,3,training,NA
ERR2513127,3,training,United Kingdom
ERR2512435,3,training,United Kingdom
ERR2513513,3,training,United Kingdom
ERR2515074,3,training,United Kingdom
ERR2513705,3,training,United Kingdom
ERR550796,3,training,NA
SRR6045837,3,training,United Kingdom
ERR400383,3,training,United Kingdom
ERR400528,3,training,United Kingdom
SRR2100411,3,training,NA
ERR2509891,3,training,United Kingdom
ERR400476,3,training,United Kingdom
ERR2514782,3,training,United Kingdom
ERR2514579,3,training,United Kingdom
SRR2100940,3,training,NA
SRR2101255,3,training,NA
ERR2513532,3,training,United Kingdom
ERR2514152,3,training,United Kingdom
ERR2514141,3,training,United Kingdom
SRR2100273,3,training,NA
ERR718470,3,training,Thailand
ERR752253,3,training,Thailand
SRR5341194,3,training,India
SRR2100236,3,training,NA
ERR2513679,3,training,United Kingdom
ERR2513764,3,training,United Kingdom
SRR6045699,3,training,United Kingdom
ERR2514726,3,training,United Kingdom
SRR6045043,3,training,United Kingdom
ERR2513023,3,training,United Kingdom
ERR552146,3,training,NA
ERR2514471,3,training,United Kingdom
ERR2513911,3,training,United Kingdom
ERR2512927,3,training,United Kingdom
SRR2100436,3,training,NA
ERR2514722,3,training,United Kingdom
SRR2100644,3,training,NA
ERR2510277,3,training,Pakistan
ERR2512439,3,training,United Kingdom
ERR400357,3,training,United Kingdom
ERR552920,3,training,NA
ERR2510275,3,training,Pakistan
ERR2513847,3,training,United Kingdom
ERR2514728,3,training,United Kingdom
ERR2512919,3,training,United Kingdom
ERR2513751,3,training,United Kingdom
SRR6045563,3,training,United Kingdom
SRR6046608,3,training,United Kingdom
ERR2512829,3,training,United Kingdom
SRR6045873,3,training,United Kingdom
SRR2100800,3,training,NA
SRR6339644,3,training,Australia_
SRR2100084,3,training,NA
ERR2510409,3,training,Pakistan
ERR1034585,3,training,Pakistan
ERR1034593,3,training,Pakistan
ERR2514068,3,training,United Kingdom
ERR551224,3,training,NA
ERR551837,3,training,NA
SRR2100694,3,training,NA
SRR1172943_SRR1175132,3,training,India
SRR6046775,3,training,United Kingdom
ERR025835,3,training,United States
ERR025836,3,training,United States
ERR2510609,3,training,Pakistan
SRR2100445,3,training,NA
ERR2514923,3,training,United Kingdom
ERR2510349,3,training,Pakistan
ERR2513843,3,training,United Kingdom
ERR2510346,3,training,Pakistan
ERR2510697,3,training,Pakistan
ERR400552,3,training,United Kingdom
ERR2512986,3,training,United Kingdom
ERR552862,3,training,NA
ERR2510323,3,training,Pakistan
SRR2100611,3,training,NA
SRR2101205,3,training,NA
ERR2510524,3,training,Pakistan
ERR2510660,3,training,Italy
SRR6046040,3,training,United Kingdom
ERR400408,3,training,United Kingdom
SRR2100185,3,training,NA
ERR2513169,3,training,United Kingdom
ERR2516180,3,training,Belgium
ERR2512579,3,training,United Kingdom
SRR1173801_SRR1173567,3,training,India
ERR2510626,3,training,Pakistan
ERR2514867,3,training,United Kingdom
SRR2100624,3,training,NA
ERR2199795,3,training,Germany
ERR551270,3,training,NA
ERR2510272,3,training,Pakistan
ERR2510485,3,training,Pakistan
SRR6045620,3,training,United Kingdom
ERR2513086,3,training,United Kingdom
SRR2100937,3,training,NA
ERR2514847,3,training,United Kingdom
ERR2510780,3,training,Italy
ERR2514176,3,training,United Kingdom
ERR2513237,3,training,United Kingdom
ERR2513588,3,training,United Kingdom
ERR2517182,3,training,Netherlands
SRR2100998,3,training,NA
ERR2512797,3,training,United Kingdom
ERR400423,3,training,United Kingdom
ERR2513210,3,training,United Kingdom
SRR6045189,3,training,United Kingdom
SRR6046042,3,training,United Kingdom
ERR2517252,3,training,Netherlands
ERR2514002,3,training,United Kingdom
ERR400413,3,training,United Kingdom
ERR2512401,3,training,United Kingdom
ERR2512793,3,training,United Kingdom
ERR2513077,3,training,United Kingdom
ERR2514781,3,training,United Kingdom
ERR2513805,3,training,United Kingdom
ERR2513068,3,training,United Kingdom
ERR2513423,3,training,United Kingdom
ERR2513910,3,training,United Kingdom
ERR1034580,3,training,Pakistan
ERR2514896,3,training,United Kingdom
SRR6046288,3,training,United Kingdom
ERR2512897,3,training,United Kingdom
SRR2100513,3,training,NA
ERR2510424,3,training,Pakistan
ERR2514082,3,training,United Kingdom
ERR2514467,3,training,United Kingdom
ERR2510540,3,training,Pakistan
SRR2100133,3,training,NA
SRR2100269,3,training,NA
ERR2510624,3,training,Pakistan
ERR2512441,3,training,United Kingdom
ERR2513615,3,training,United Kingdom
ERR2514055,3,training,United Kingdom
ERR2199904,3,training,Germany
ERR2514075,3,training,United Kingdom
ERR2510404,3,training,Pakistan
ERR2513461,3,training,United Kingdom
ERR2514856,3,training,United Kingdom
ERR400525,3,training,United Kingdom
SRR6044964,3,training,United Kingdom
SRR2100598,3,training,NA
ERR2513258,3,training,United Kingdom
ERR550880,3,training,NA
SRR2101000,3,training,NA
SRR2101038,3,training,NA
SRR2100162,3,training,NA
SRR2100088,3,training,NA
SRR2100091,3,training,NA
SRR2100075,3,training,NA
SRR2100083,3,training,NA
ERR2512881,3,training,United Kingdom
SRR2100081,3,training,NA
ERR2510288,3,training,Pakistan
ERR2513793,3,training,United Kingdom
ERR2514388,3,training,United Kingdom
ERR2510339,3,training,Pakistan
ERR2510577,3,training,Pakistan
ERR2513853,3,training,United Kingdom
ERR2514522,3,training,United Kingdom
SRR2101196,3,training,NA
ERR2513762,3,training,United Kingdom
ERR2513826,3,training,United Kingdom
ERR2514529,3,training,United Kingdom
ERR2512482,3,training,United Kingdom
ERR2510348,3,training,Pakistan
ERR2510562,3,training,Pakistan
SRR2100247,3,training,NA
SRR2100652,3,training,NA
ERR2514358,3,training,United Kingdom
SRR6046718,3,training,United Kingdom
ERR2512558,3,training,United Kingdom
SRR2101223,3,training,NA
ERR2512414,3,training,United Kingdom
ERR2510531,3,training,Pakistan
ERR2514001,3,training,United Kingdom
SRR2100329,3,training,NA
ERR2513171,3,training,United Kingdom
SRR2100967,3,training,NA
ERR2512664,3,training,United Kingdom
ERR2514323,3,training,United Kingdom
SRR2100053,3,training,NA
SRR2100666,3,training,NA
ERR2514736,3,training,United Kingdom
ERR2513559,3,training,United Kingdom
ERR2514254,3,training,United Kingdom
ERR2514135,3,training,United Kingdom
ERR2514300,3,training,United Kingdom
ERR2514045,3,training,United Kingdom
ERR2514464,3,training,United Kingdom
ERR2514151,3,training,United Kingdom
SRR6044963,3,training,United Kingdom
SRR2100475,3,training,NA
ERR2513259,3,training,United Kingdom
SRR2099924,3,training,NA
SRR2101204,3,training,NA
SRR2101239,3,training,NA
SRR2100064,3,training,NA
ERR2513099,3,training,United Kingdom
ERR2513838,3,training,United Kingdom
SRR2100641,3,training,NA
ERR2513569,3,training,United Kingdom
ERR2514596,3,training,United Kingdom
SRR2099930,3,training,NA
ERR2513840,3,training,United Kingdom
ERR2513989,3,training,United Kingdom
SRR2100366,3,training,NA
SRR2100485,3,training,NA
SRR2100614,3,training,NA
ERR2510515,3,training,Pakistan
ERR2512445,3,training,United Kingdom
ERR2513887,3,training,United Kingdom
ERR2513147,3,training,United Kingdom
ERR2513522,3,training,United Kingdom
SRR2099927,3,training,NA
SRR2100528,3,training,NA
SRR2100478,3,training,NA
SRR2100567,3,training,NA
ERR2514537,3,training,United Kingdom
SRR2100473,3,training,NA
SRR2101819,3,training,NA
ERR2514511,3,training,United Kingdom
ERR2517439,3,training,Netherlands
ERR2514740,3,training,United Kingdom
SRR6046276,3,training,United Kingdom
ERR2512784,3,training,United Kingdom
ERR2514992,3,training,United Kingdom
ERR2512705,3,training,United Kingdom
SRR2100024,3,training,NA
ERR2512611,3,training,United Kingdom
SRR2101143,3,training,NA
ERR072026,3,training,United States
ERR072040,3,training,United States
SRR2101177,3,training,NA
ERR2513446,3,training,United Kingdom
SRR2100971,3,training,NA
ERR2513756,3,training,United Kingdom
ERR2513190,3,training,United Kingdom
SRR6045799,3,training,United Kingdom
ERR2513629,3,training,United Kingdom
SRR6046631,3,training,United Kingdom
ERR2513732,3,training,United Kingdom
SRR6046065,3,training,United Kingdom
ERR2513890,3,training,United Kingdom
ERR2513308,3,training,United Kingdom
SRR6045449,3,training,United Kingdom
SRR6046743,3,training,United Kingdom
ERR2510441,3,training,Pakistan
ERR2513485,3,training,United Kingdom
ERR2513510,3,training,United Kingdom
ERR2514024,3,training,United Kingdom
